"codi_carrer";"des_sigla";"nom_carrer";"nom_complert";"nom_barri";"codi_postal";"nroi";"nrof";"nom_llistat"
"3020";"CARRETERA";"RUBÍ, DE";"CARRETERA DE RUBÍ";"CAN JOFRESA";"08223";"12";"12";"RUBI"
"3020";"CARRETERA";"RUBÍ, DE";"CARRETERA DE RUBÍ";"CAN JOFRESA";"08223";"299";"299";"RUBI"
"3020";"CARRETERA";"RUBÍ, DE";"CARRETERA DE RUBÍ";"DISSEMINATS - D3.2";"08223";"226";"268";"RUBI"
"3020";"CARRETERA";"RUBÍ, DE";"CARRETERA DE RUBÍ";"DISSEMINATS - D3.2";"08228";"270";"270";"RUBI"
"3020";"CARRETERA";"RUBÍ, DE";"CARRETERA DE RUBÍ";"LES FONTS";"08228";"340";"440";"RUBI"
"3020";"CARRETERA";"RUBÍ, DE";"CARRETERA DE RUBÍ";"LES FONTS";"08228";"383";"451";"RUBI"
"3020";"CARRETERA";"RUBÍ, DE";"CARRETERA DE RUBÍ";"P.I. CAN GUITARD";"08228";"284";"332";"RUBI"
"3020";"CARRETERA";"RUBÍ, DE";"CARRETERA DE RUBÍ";"P.I. CAN PARELLADA";"08228";"341";"381";"RUBI"
"3020";"CARRETERA";"RUBÍ, DE";"CARRETERA DE RUBÍ";"SEGLE XX";"08223";"15";"285";"RUBI"
"3020";"CARRETERA";"RUBÍ, DE";"CARRETERA DE RUBÍ";"SEGLE XX";"08223";"60";"222";"RUBI"
"3021";"PLAÇA";"RUDA, DE LA";"PLAÇA DE LA RUDA";"CAN GONTERES";"08225";"2";"2";"RUDA"
"5820";"CARRER";"RUGADA, DE LA";"CARRER DE LA RUGADA";"FONT DE L'ESPARDENYERA";"08227";"1";"7";"RUGADA"
"5820";"CARRER";"RUGADA, DE LA";"CARRER DE LA RUGADA";"FONT DE L'ESPARDENYERA";"08227";"6";"6";"RUGADA"
"3035";"CARRER";"RUTE, DE";"CARRER DE RUTE";"POBLE NOU - ZONA ESPORTIVA";"08225";"1";"19";"RUTE"
"3035";"CARRER";"RUTE, DE";"CARRER DE RUTE";"POBLE NOU - ZONA ESPORTIVA";"08225";"2";"34";"RUTE"
"3040";"CARRER";"RUTLLA, DE LA";"CARRER DE LA RUTLLA";"CENTRE";"08221";"1";"75";"RUTLLA"
"3040";"CARRER";"RUTLLA, DE LA";"CARRER DE LA RUTLLA";"CENTRE";"08221";"2";"66";"RUTLLA"
"3045";"CARRER";"SABADELL, DE";"CARRER DE SABADELL";"CAN ROCA";"08225";"34";"34";"SABADELL"
"3045";"CARRER";"SABADELL, DE";"CARRER DE SABADELL";"PLA DEL BON AIRE";"08225";"1";"7";"SABADELL"
"3045";"CARRER";"SABADELL, DE";"CARRER DE SABADELL";"PLA DEL BON AIRE";"08225";"2";"26";"SABADELL"
"4052";"CARRETERA";"SABADELL A LA MANCOMUNITAT, DE";"CARRETERA DE SABADELL A LA MANCOMUNITAT";"DISSEMINATS - D2";"08227";"3";"5";"SABADELLALAMANCOMUNITAT"
"4052";"CARRETERA";"SABADELL A LA MANCOMUNITAT, DE";"CARRETERA DE SABADELL A LA MANCOMUNITAT";"DISSEMINATS - D2";"08227";"12";"30";"SABADELLALAMANCOMUNITAT"
"3050";"PASSATGE";"SAGRAMENT, DEL";"PASSATGE DEL SAGRAMENT";"TORRENT D'EN PERE PARRES";"08225";"1";"29";"SAGRAMENT"
"3050";"PASSATGE";"SAGRAMENT, DEL";"PASSATGE DEL SAGRAMENT";"TORRENT D'EN PERE PARRES";"08225";"2";"12";"SAGRAMENT"
"3055";"CARRER";"SAGUNT, DE";"CARRER DE SAGUNT";"SANT PERE";"08225";"1";"41";"SAGUNT"
"3055";"CARRER";"SAGUNT, DE";"CARRER DE SAGUNT";"SANT PERE";"08225";"2";"46";"SAGUNT"
"5738";"PLAÇA";"SAHARA, DEL";"PLAÇA DEL SAHARA";"CAN PARELLADA";"08228";"1";"1";"SAHARA"
"3060";"CARRER";"SALAMANCA, DE";"CARRER DE SALAMANCA";"MONTSERRAT";"08227";"16";"18";"SALAMANCA"
"3060";"CARRER";"SALAMANCA, DE";"CARRER DE SALAMANCA";"SECTOR MONTSERRAT";"08227";"1";"1";"SALAMANCA"
"3060";"CARRER";"SALAMANCA, DE";"CARRER DE SALAMANCA";"TORRE-SANA";"08227";"19";"35";"SALAMANCA"
"3060";"CARRER";"SALAMANCA, DE";"CARRER DE SALAMANCA";"TORRE-SANA";"08227";"24";"26";"SALAMANCA"
"5743";"PONT";"SALAMANCA, DE";"PONT DE SALAMANCA";"CA N'ANGLADA";"08227";"1";"1";"SALAMANCA"
"3065";"CARRER";"SAL.LARI, DE";"CARRER DE SAL.LARI";"SANT PERE";"08225";"4";"32";"SALLARI"
"3065";"CARRER";"SAL.LARI, DE";"CARRER DE SAL.LARI";"SANT PERE";"08225";"15";"53";"SALLARI"
"3065";"CARRER";"SAL.LARI, DE";"CARRER DE SAL.LARI";"SANT PERE";"08226";"2";"2";"SALLARI"
"3065";"CARRER";"SAL.LARI, DE";"CARRER DE SAL.LARI";"SANT PERE";"08226";"3";"9";"SALLARI"
"3070";"CARRER";"SALMERÓN, DE";"CARRER DE SALMERÓN";"SANT PERE";"08226";"170";"276";"SALMERON"
"3070";"CARRER";"SALMERÓN, DE";"CARRER DE SALMERÓN";"SANT PERE";"08226";"191";"289";"SALMERON"
"3070";"CARRER";"SALMERÓN, DE";"CARRER DE SALMERÓN";"VALLPARADÍS";"08222";"1";"185";"SALMERON"
"3070";"CARRER";"SALMERÓN, DE";"CARRER DE SALMERÓN";"VALLPARADÍS";"08222";"2";"164";"SALMERON"
"3075";"CARRER";"SALOU, DE";"CARRER DE SALOU";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"55";"SALOU"
"3075";"CARRER";"SALOU, DE";"CARRER DE SALOU";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"2";"90";"SALOU"
"3080";"CARRER";"SALUT, DE LA";"CARRER DE LA SALUT";"POBLE NOU - ZONA ESPORTIVA";"08225";"1";"57";"SALUT"
"3080";"CARRER";"SALUT, DE LA";"CARRER DE LA SALUT";"POBLE NOU - ZONA ESPORTIVA";"08225";"2";"58";"SALUT"
"5622";"JARDINS";"SALVADOR ALLENDE, DE";"JARDINS DE SALVADOR ALLENDE";"CAN PALET II";"08223";"1";"1";"SALVADORALLENDE"
"3095";"CARRER";"SALVADOR BUSQUETS, DE";"CARRER DE SALVADOR BUSQUETS";"VALLPARADÍS";"08222";"1";"49";"SALVADORBUSQUETS"
"3095";"CARRER";"SALVADOR BUSQUETS, DE";"CARRER DE SALVADOR BUSQUETS";"VALLPARADÍS";"08222";"2";"50";"SALVADORBUSQUETS"
"5766";"PLAÇA";"SALVADOR DALÍ, DE";"PLAÇA DE SALVADOR DALÍ";"LA COGULLADA";"08224";"1";"3";"SALVADORDALI"
"5766";"PLAÇA";"SALVADOR DALÍ, DE";"PLAÇA DE SALVADOR DALÍ";"LA COGULLADA";"08224";"2";"4";"SALVADORDALI"
"3096";"PLAÇA";"SALVADOR ESPRIU, DE";"PLAÇA DE SALVADOR ESPRIU";"CENTRE";"08221";"1";"5";"SALVADORESPRIU"
"3096";"PLAÇA";"SALVADOR ESPRIU, DE";"PLAÇA DE SALVADOR ESPRIU";"CENTRE";"08221";"2";"8";"SALVADORESPRIU"
"3097";"CARRER";"SALVADOR SEGUÍ, DE";"CARRER DE SALVADOR SEGUÍ";"ROC BLANC";"08224";"1";"11";"SALVADORSEGUI"
"3097";"CARRER";"SALVADOR SEGUÍ, DE";"CARRER DE SALVADOR SEGUÍ";"ROC BLANC";"08224";"2";"10";"SALVADORSEGUI"
"5683";"PLACETA";"SALVAT-PAPASSEIT, DE";"PLACETA DE SALVAT-PAPASSEIT";"CENTRE";"08221";"1";"15";"SALVATPAPASSEIT"
"5683";"PLACETA";"SALVAT-PAPASSEIT, DE";"PLACETA DE SALVAT-PAPASSEIT";"CENTRE";"08221";"2";"16";"SALVATPAPASSEIT"
"3102";"CARRER";"SÀLVIA, DE LA";"CARRER DE LA SÀLVIA";"LES FONTS";"08228";"1";"11";"SALVIA"
"3102";"CARRER";"SÀLVIA, DE LA";"CARRER DE LA SÀLVIA";"LES FONTS";"08228";"2";"14";"SALVIA"
"3101";"CARRER";"SALZE, DEL";"CARRER DEL SALZE";"CAN GONTERES";"08225";"7";"9";"SALZE"
"5936";"PLAÇA";"SAMUEL VILA I VENTURA, DE";"PLAÇA DE SAMUEL VILA I VENTURA";"PLA DEL BON AIRE";"08225";"1";"1";"SAMUELVILAIVENTURA"
"5569";"CARRETERA";"SANATORI, DEL";"CARRETERA DEL SANATORI";"DISSEMINATS - D5";"08225";"1";"13";"SANATORI"
"3310";"PASSATGE";"SAN MARINO, DE";"PASSATGE DE SAN MARINO";"CAN PARELLADA";"08228";"2";"22";"SANMARINO"
"3310";"PASSATGE";"SAN MARINO, DE";"PASSATGE DE SAN MARINO";"CAN PARELLADA";"08228";"3";"13";"SANMARINO"
"3350";"CARRER";"SANTA AGNÈS, DE";"CARRER DE SANTA AGNÈS";"LES FONTS";"08228";"1";"1";"SANTAAGNES"
"3350";"CARRER";"SANTA AGNÈS, DE";"CARRER DE SANTA AGNÈS";"LES FONTS";"08228";"2";"6";"SANTAAGNES"
"3340";"CARRER";"SANTA CECÍLIA, DE";"CARRER DE SANTA CECÍLIA";"CA N'ANGLADA";"08222";"79";"183";"SANTACECILIA"
"3340";"CARRER";"SANTA CECÍLIA, DE";"CARRER DE SANTA CECÍLIA";"CA N'ANGLADA";"08222";"136";"206";"SANTACECILIA"
"3345";"AVINGUDA";"SANTA EULÀLIA, DE";"AVINGUDA DE SANTA EULÀLIA";"CAN JOFRESA";"08223";"10";"84";"SANTAEULALIA"
"3345";"AVINGUDA";"SANTA EULÀLIA, DE";"AVINGUDA DE SANTA EULÀLIA";"CAN PALET";"08223";"159";"357";"SANTAEULALIA"
"3345";"AVINGUDA";"SANTA EULÀLIA, DE";"AVINGUDA DE SANTA EULÀLIA";"DISSEMINATS - D3.2";"08223";"50";"64";"SANTAEULALIA"
"3345";"AVINGUDA";"SANTA EULÀLIA, DE";"AVINGUDA DE SANTA EULÀLIA";"GUADALHORCE";"08223";"363";"371";"SANTAEULALIA"
"3345";"AVINGUDA";"SANTA EULÀLIA, DE";"AVINGUDA DE SANTA EULÀLIA";"P.I. SANTA EULÀLIA";"08223";"395";"407";"SANTAEULALIA"
"3345";"AVINGUDA";"SANTA EULÀLIA, DE";"AVINGUDA DE SANTA EULÀLIA";"P.I. SANTA MARGARIDA";"08223";"218";"328";"SANTAEULALIA"
"3345";"AVINGUDA";"SANTA EULÀLIA, DE";"AVINGUDA DE SANTA EULÀLIA";"SEGLE XX";"08223";"1";"143";"SANTAEULALIA"
"3105";"CARRER";"SANT AGUSTÍ, DE";"CARRER DE SANT AGUSTÍ";"LES FONTS";"08228";"1";"35";"SANTAGUSTI"
"3105";"CARRER";"SANT AGUSTÍ, DE";"CARRER DE SANT AGUSTÍ";"LES FONTS";"08228";"2";"68";"SANTAGUSTI"
"3355";"CARRER";"SANTA LLÚCIA, DE";"CARRER DE SANTA LLÚCIA";"CA N'ANGLADA";"08222";"57";"249";"SANTALLUCIA"
"3355";"CARRER";"SANTA LLÚCIA, DE";"CARRER DE SANTA LLÚCIA";"CA N'ANGLADA";"08222";"66";"238";"SANTALLUCIA"
"3360";"CARRER";"SANTA MAGDALENA, DE";"CARRER DE SANTA MAGDALENA";"SANT PERE NORD";"08226";"1";"61";"SANTAMAGDALENA"
"3360";"CARRER";"SANTA MAGDALENA, DE";"CARRER DE SANTA MAGDALENA";"SANT PERE NORD";"08226";"12";"58";"SANTAMAGDALENA"
"3365";"PASSATGE";"SANTA MAGDALENA, DE";"PASSATGE DE SANTA MAGDALENA";"SANT PERE NORD";"08226";"2";"62";"SANTAMAGDALENA"
"3365";"PASSATGE";"SANTA MAGDALENA, DE";"PASSATGE DE SANTA MAGDALENA";"SANT PERE NORD";"08226";"15";"57";"SANTAMAGDALENA"
"5681";"DISSEMINAT";"SANTA MAGDALENA DE PUIGBARRAL";"DISSEMINAT SANTA MAGDALENA DE PUIGBARRAL";"DISSEMINATS - D6";"08227";"1";"3";"SANTAMAGDALENADEPUIGBARRAL"
"5681";"DISSEMINAT";"SANTA MAGDALENA DE PUIGBARRAL";"DISSEMINAT SANTA MAGDALENA DE PUIGBARRAL";"DISSEMINATS - D6";"08227";"2";"4";"SANTAMAGDALENADEPUIGBARRAL"
"3375";"CARRER";"SANTA MARGARIDA, DE";"CARRER DE SANTA MARGARIDA";"LES FONTS";"08228";"1";"37";"SANTAMARGARIDA"
"3375";"CARRER";"SANTA MARGARIDA, DE";"CARRER DE SANTA MARGARIDA";"LES FONTS";"08228";"14";"28";"SANTAMARGARIDA"
"3380";"CARRER";"SANTA M. DE MAZZAREL.LO, DE";"CARRER DE SANTA M. DE MAZZAREL.LO";"LA MAURINA";"08224";"1";"75";"SANTAMARIADEMAZZARELLO"
"3380";"CARRER";"SANTA M. DE MAZZAREL.LO, DE";"CARRER DE SANTA M. DE MAZZAREL.LO";"LA MAURINA";"08224";"50";"114";"SANTAMARIADEMAZZARELLO"
"3385";"CARRER";"SANTA MARTA, DE";"CARRER DE SANTA MARTA";"CA N'ANGLADA";"08222";"2";"64";"SANTAMARTA"
"3385";"CARRER";"SANTA MARTA, DE";"CARRER DE SANTA MARTA";"CA N'ANGLADA";"08222";"3";"79";"SANTAMARTA"
"3395";"CARRER";"SANTANDER, DE";"CARRER DE SANTANDER";"TORRE-SANA";"08227";"1";"25";"SANTANDER"
"3395";"CARRER";"SANTANDER, DE";"CARRER DE SANTANDER";"TORRE-SANA";"08227";"2";"28";"SANTANDER"
"3110";"CARRER";"SANT ANDREU, DE";"CARRER DE SANT ANDREU";"LES FONTS";"08228";"1";"35";"SANTANDREU"
"3110";"CARRER";"SANT ANDREU, DE";"CARRER DE SANT ANDREU";"LES FONTS";"08228";"2";"26";"SANTANDREU"
"3230";"CARRER";"SANT ANTONI, DE";"CARRER DE SANT ANTONI";"CENTRE";"08221";"8";"94";"SANTANTONI"
"3230";"CARRER";"SANT ANTONI, DE";"CARRER DE SANT ANTONI";"CENTRE";"08221";"9";"89";"SANTANTONI"
"3235";"CARRER";"SANT ANTONI M. CLARET, DE";"CARRER DE SANT ANTONI M. CLARET";"VALLPARADÍS";"08222";"1";"5";"SANTANTONIMCLARET"
"3235";"CARRER";"SANT ANTONI M. CLARET, DE";"CARRER DE SANT ANTONI M. CLARET";"VALLPARADÍS";"08222";"2";"2";"SANTANTONIMCLARET"
"3390";"CARRER";"SANTA TERESA, DE";"CARRER DE SANTA TERESA";"LES FONTS";"08228";"1";"15";"SANTATERESA"
"3390";"CARRER";"SANTA TERESA, DE";"CARRER DE SANTA TERESA";"LES FONTS";"08228";"2";"16";"SANTATERESA"
"3115";"CARRER";"SANT BERNAT, DE";"CARRER DE SANT BERNAT";"LES FONTS";"08228";"1";"31";"SANTBERNAT"
"3115";"CARRER";"SANT BERNAT, DE";"CARRER DE SANT BERNAT";"LES FONTS";"08228";"2";"32";"SANTBERNAT"
"3120";"CARRER";"SANT CARLES, DE";"CARRER DE SANT CARLES";"LES FONTS";"08228";"1";"19";"SANTCARLES"
"3120";"CARRER";"SANT CARLES, DE";"CARRER DE SANT CARLES";"LES FONTS";"08228";"8";"28";"SANTCARLES"
"3130";"CARRER";"SANT CELONI, DE";"CARRER DE SANT CELONI";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"27";"SANTCELONI"
"3130";"CARRER";"SANT CELONI, DE";"CARRER DE SANT CELONI";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"4";"26";"SANTCELONI"
"3125";"CARRER";"SANT COSME, DE";"CARRER DE SANT COSME";"CA N'ANGLADA";"08222";"1";"239";"SANTCOSME"
"3125";"CARRER";"SANT COSME, DE";"CARRER DE SANT COSME";"CA N'ANGLADA";"08222";"4";"198";"SANTCOSME"
"3135";"CARRER";"SANT CRISPÍ, DE";"CARRER DE SANT CRISPÍ";"CA N'ANGLADA";"08222";"70";"236";"SANTCRISPI"
"3135";"CARRER";"SANT CRISPÍ, DE";"CARRER DE SANT CRISPÍ";"CA N'ANGLADA";"08222";"87";"291";"SANTCRISPI"
"3240";"CARRER";"SANT CRISTÒFOL, DE";"CARRER DE SANT CRISTÒFOL";"CENTRE";"08221";"1";"85";"SANTCRISTOFOL"
"3240";"CARRER";"SANT CRISTÒFOL, DE";"CARRER DE SANT CRISTÒFOL";"CENTRE";"08221";"18";"62";"SANTCRISTOFOL"
"3140";"CARRER";"SANT CUGAT, DE";"CARRER DE SANT CUGAT";"SANT PERE NORD";"08226";"1";"31";"SANTCUGAT"
"3140";"CARRER";"SANT CUGAT, DE";"CARRER DE SANT CUGAT";"SANT PERE NORD";"08226";"4";"38";"SANTCUGAT"
"3145";"CARRER";"SANT DAMIÀ, DE";"CARRER DE SANT DAMIÀ";"CA N'ANGLADA";"08222";"1";"259";"SANTDAMIA"
"3145";"CARRER";"SANT DAMIÀ, DE";"CARRER DE SANT DAMIÀ";"CA N'ANGLADA";"08222";"2";"284";"SANTDAMIA"
"3245";"CARRER";"SANT DOMÈNEC, DE";"CARRER DE SANT DOMÈNEC";"CENTRE";"08221";"1";"31";"SANTDOMENEC"
"3245";"CARRER";"SANT DOMÈNEC, DE";"CARRER DE SANT DOMÈNEC";"CENTRE";"08221";"6";"32";"SANTDOMENEC"
"5932";"PLAÇA";"SANT ELOI, DE";"PLAÇA DE SANT ELOI";"CAN ROCA";"08225";"1";"1";"SANTELOI"
"3155";"CARRER";"SANT FELIU DE LLOBREGAT, DE";"CARRER DE SANT FELIU DE LLOBREGAT";"PLA DEL BON AIRE";"08225";"18";"18";"SANTFELIUDELLOBREGAT"
"3160";"CARRER";"SANT FERRAN, DE";"CARRER DE SANT FERRAN";"CAN BOADA CASC ANTIC";"08225";"1";"57";"SANTFERRAN"
"3160";"CARRER";"SANT FERRAN, DE";"CARRER DE SANT FERRAN";"CAN BOADA CASC ANTIC";"08225";"44";"88";"SANTFERRAN"
"3165";"PASSATGE";"SANT FERRAN, DE";"PASSATGE DE SANT FERRAN";"CAN BOADA CASC ANTIC";"08225";"1";"3";"SANTFERRAN"
"3165";"PASSATGE";"SANT FERRAN, DE";"PASSATGE DE SANT FERRAN";"CAN BOADA CASC ANTIC";"08225";"2";"4";"SANTFERRAN"
"3250";"CARRER";"SANT FRANCESC, DE";"CARRER DE SANT FRANCESC";"CENTRE";"08221";"1";"87";"SANTFRANCESC"
"3250";"CARRER";"SANT FRANCESC, DE";"CARRER DE SANT FRANCESC";"CENTRE";"08221";"2";"88";"SANTFRANCESC"
"3255";"CARRER";"SANT GAIETÀ, DE";"CARRER DE SANT GAIETÀ";"CENTRE";"08221";"1";"141";"SANTGAIETA"
"3255";"CARRER";"SANT GAIETÀ, DE";"CARRER DE SANT GAIETÀ";"CENTRE";"08221";"4";"124";"SANTGAIETA"
"5852";"RACÓ";"SANT GALDERIC, DE";"RACÓ DE SANT GALDERIC";"CENTRE";"08221";"1";"1";"SANTGALDERIC"
"3260";"CARRER";"SANT GENÍS, DE";"CARRER DE SANT GENÍS";"CENTRE";"08221";"2";"156";"SANTGENIS"
"3260";"CARRER";"SANT GENÍS, DE";"CARRER DE SANT GENÍS";"CENTRE";"08221";"3";"127";"SANTGENIS"
"3170";"CARRER";"SANT HONORAT, DE";"CARRER DE SANT HONORAT";"CA N'ANGLADA";"08222";"2";"100";"SANTHONORAT"
"3170";"CARRER";"SANT HONORAT, DE";"CARRER DE SANT HONORAT";"CA N'ANGLADA";"08222";"11";"111";"SANTHONORAT"
"3400";"CARRER";"SANTIAGO RUSIÑOL, DE";"CARRER DE SANTIAGO RUSIÑOL";"CEMENTIRI VELL";"08222";"1";"33";"SANTIAGORUSINZZOL"
"3400";"CARRER";"SANTIAGO RUSIÑOL, DE";"CARRER DE SANTIAGO RUSIÑOL";"CEMENTIRI VELL";"08222";"2";"26";"SANTIAGORUSINZZOL"
"3265";"CARRER";"SANT IGNASI, DE";"CARRER DE SANT IGNASI";"CENTRE";"08221";"1";"7";"SANTIGNASI"
"3265";"CARRER";"SANT IGNASI, DE";"CARRER DE SANT IGNASI";"CENTRE";"08221";"2";"20";"SANTIGNASI"
"3270";"CARRER";"SANT ILDEFONS, DE";"CARRER DE SANT ILDEFONS";"CENTRE";"08221";"1";"37";"SANTILDEFONS"
"3270";"CARRER";"SANT ILDEFONS, DE";"CARRER DE SANT ILDEFONS";"CENTRE";"08221";"2";"8";"SANTILDEFONS"
"3275";"CARRER";"SANT ISIDRE, DE";"CARRER DE SANT ISIDRE";"CENTRE";"08221";"1";"85";"SANTISIDRE"
"3275";"CARRER";"SANT ISIDRE, DE";"CARRER DE SANT ISIDRE";"CENTRE";"08221";"2";"100";"SANTISIDRE"
"3280";"CARRER";"SANT JAUME, DE";"CARRER DE SANT JAUME";"CENTRE";"08221";"2";"40";"SANTJAUME"
"3280";"CARRER";"SANT JAUME, DE";"CARRER DE SANT JAUME";"CENTRE";"08221";"3";"65";"SANTJAUME"
"5513";"CARRER";"SANT JERONI, DE";"CARRER DE SANT JERONI";"CAN PALET DE VISTA ALEGRE";"08224";"2";"36";"SANTJERONI"
"5513";"CARRER";"SANT JERONI, DE";"CARRER DE SANT JERONI";"CAN PALET DE VISTA ALEGRE";"08224";"3";"43";"SANTJERONI"
"3285";"CARRER";"SANT JOAN, DE";"CARRER DE SANT JOAN";"CENTRE";"08221";"1";"99";"SANTJOAN"
"3285";"CARRER";"SANT JOAN, DE";"CARRER DE SANT JOAN";"CENTRE";"08221";"8";"74";"SANTJOAN"
"3286";"PASSATGE";"SANT JOAN, DE";"PASSATGE DE SANT JOAN";"CENTRE";"08221";"1";"1";"SANTJOAN"
"3286";"PASSATGE";"SANT JOAN, DE";"PASSATGE DE SANT JOAN";"CENTRE";"08221";"2";"6";"SANTJOAN"
"3175";"CARRER";"SANT JORDI, DE";"CARRER DE SANT JORDI";"PL. CATALUNYA - ESC. INDUSTRIAL";"08222";"2";"78";"SANTJORDI"
"3175";"CARRER";"SANT JORDI, DE";"CARRER DE SANT JORDI";"PL. CATALUNYA - ESC. INDUSTRIAL";"08222";"29";"71";"SANTJORDI"
"5018";"PARC";"SANT JORDI, DE";"PARC DE SANT JORDI";"CA N'AURELL";"08224";"1";"3";"SANTJORDI"
"5018";"PARC";"SANT JORDI, DE";"PARC DE SANT JORDI";"CA N'AURELL";"08224";"2";"2";"SANTJORDI"
"3290";"CARRER";"SANT JOSEP, DE";"CARRER DE SANT JOSEP";"CENTRE";"08221";"1";"83";"SANTJOSEP"
"3290";"CARRER";"SANT JOSEP, DE";"CARRER DE SANT JOSEP";"CENTRE";"08221";"4";"76";"SANTJOSEP"
"3295";"CARRER";"SANT LEOPOLD, DE";"CARRER DE SANT LEOPOLD";"CENTRE";"08221";"12";"126";"SANTLEOPOLD"
"3295";"CARRER";"SANT LEOPOLD, DE";"CARRER DE SANT LEOPOLD";"CENTRE";"08221";"27";"137";"SANTLEOPOLD"
"3300";"CARRER";"SANT LLORENÇ, DE";"CARRER DE SANT LLORENÇ";"CENTRE";"08221";"4";"142";"SANTLLORENCZZ"
"3300";"CARRER";"SANT LLORENÇ, DE";"CARRER DE SANT LLORENÇ";"CENTRE";"08221";"13";"139";"SANTLLORENCZZ"
"5697";"PONT";"SANT LLORENÇ, DE";"PONT DE SANT LLORENÇ";"ÈGARA";"08226";"1";"1";"SANTLLORENCZZ"
"3190";"CARRER";"SANT LLUÍS, DE";"CARRER DE SANT LLUÍS";"ROC BLANC";"08224";"1";"89";"SANTLLUIS"
"3190";"CARRER";"SANT LLUÍS, DE";"CARRER DE SANT LLUÍS";"ROC BLANC";"08224";"4";"84";"SANTLLUIS"
"3195";"CARRER";"SANT MARC, DE";"CARRER DE SANT MARC";"CA N'AURELL";"08224";"1";"141";"SANTMARC"
"3195";"CARRER";"SANT MARC, DE";"CARRER DE SANT MARC";"CA N'AURELL";"08224";"16";"124";"SANTMARC"
"3305";"CARRER";"SANT MARIAN, DE";"CARRER DE SANT MARIAN";"CENTRE";"08221";"1";"233";"SANTMARIAN"
"3305";"CARRER";"SANT MARIAN, DE";"CARRER DE SANT MARIAN";"CENTRE";"08221";"6";"192";"SANTMARIAN"
"3200";"CARRER";"SANT MATEU, DE";"CARRER DE SANT MATEU";"LA MAURINA";"08224";"1";"131";"SANTMATEU"
"3200";"CARRER";"SANT MATEU, DE";"CARRER DE SANT MATEU";"LA MAURINA";"08224";"2";"108";"SANTMATEU"
"3205";"PLAÇA";"SANT MIQUEL, DE";"PLAÇA DE SANT MIQUEL";"CA N'AURELL";"08224";"1";"23";"SANTMIQUEL"
"3205";"PLAÇA";"SANT MIQUEL, DE";"PLAÇA DE SANT MIQUEL";"CA N'AURELL";"08224";"2";"24";"SANTMIQUEL"
"5626";"CARRER";"SANT MUÇ, DE";"CARRER DE SANT MUÇ";"LES MARTINES";"08224";"2";"20";"SANTMUCZZ"
"5626";"CARRER";"SANT MUÇ, DE";"CARRER DE SANT MUÇ";"LES MARTINES";"08224";"25";"27";"SANTMUCZZ"
"3315";"RAMBLA";"SANT NEBRIDI, DE";"RAMBLA DE SANT NEBRIDI";"CEMENTIRI VELL";"08222";"2";"58";"SANTNEBRIDI"
"3315";"RAMBLA";"SANT NEBRIDI, DE";"RAMBLA DE SANT NEBRIDI";"CEMENTIRI VELL";"08222";"17";"47";"SANTNEBRIDI"
"3210";"PLAÇA";"SANT OLEGUER, DE";"PLAÇA DE SANT OLEGUER";"CA N'AURELL";"08224";"1";"15";"SANTOLEGUER"
"3210";"PLAÇA";"SANT OLEGUER, DE";"PLAÇA DE SANT OLEGUER";"CA N'AURELL";"08224";"2";"20";"SANTOLEGUER"
"3316";"CARRER";"SANT PAU, DE";"CARRER DE SANT PAU";"CENTRE";"08221";"2";"20";"SANTPAU"
"3316";"CARRER";"SANT PAU, DE";"CARRER DE SANT PAU";"CENTRE";"08221";"3";"39";"SANTPAU"
"3215";"CARRER";"SANT PERE, DE";"CARRER DE SANT PERE";"CENTRE";"08221";"1";"61";"SANTPERE"
"3215";"CARRER";"SANT PERE, DE";"CARRER DE SANT PERE";"CENTRE";"08221";"2";"56";"SANTPERE"
"5691";"PONT";"SANT PERE, DE";"PONT DE SANT PERE";"ANTIC POBLE DE SANT PERE";"08222";"1";"1";"SANTPERE"
"3320";"CARRER";"SANT QUIRZE, DE";"CARRER DE SANT QUIRZE";"CENTRE";"08221";"1";"91";"SANTQUIRZE"
"3320";"CARRER";"SANT QUIRZE, DE";"CARRER DE SANT QUIRZE";"CENTRE";"08221";"2";"102";"SANTQUIRZE"
"3319";"CARRER";"SANT QUIRZE (LF), DE";"CARRER DE SANT QUIRZE (LF)";"LES FONTS";"08228";"4";"6";"SANTQUIRZE(LF)"
"3321";"CARRER";"SANT RAFAEL, DE";"CARRER DE SANT RAFAEL";"LES FONTS";"08228";"1";"5";"SANTRAFAEL"
"3321";"CARRER";"SANT RAFAEL, DE";"CARRER DE SANT RAFAEL";"LES FONTS";"08228";"2";"12";"SANTRAFAEL"
"3220";"CARRER";"SANT RAIMON DE PENYAFORT, DE";"CARRER DE SANT RAIMON DE PENYAFORT";"ROC BLANC";"08224";"1";"49";"SANTRAIMONDEPENYAFORT"
"3220";"CARRER";"SANT RAIMON DE PENYAFORT, DE";"CARRER DE SANT RAIMON DE PENYAFORT";"ROC BLANC";"08224";"2";"38";"SANTRAIMONDEPENYAFORT"
"3225";"PLAÇA";"SANT RAMON, DE";"PLAÇA DE SANT RAMON";"SANT PERE NORD";"08226";"1";"23";"SANTRAMON"
